#!Stats	378333	0.416580
#A+DQ083238
>A+DQ083238 9699 1=A1+AF004885.fa 2=A1+AF069670.fa 3=A1+AF484509.fa 4=A1+U51190.fa 5=A2+AF286237.fa 6=A2+AF286238.fa 7=B+AY173951.fa 8=B+AY331295.fa 9=B+AY423387.fa 10=B+K03455.fa 11=C+AF067155.fa 12=C+AY772699.fa 13=C+U46016.fa 14=C+U52953.fa 15=D+AY371157.fa 16=D+K03454.fa 17=D+U88824.fa 18=F1+AF005494.fa 19=F1+AF075703.fa 20=F1+AF077336.fa 21=F1+AJ249238.fa 22=F2+AF377956.fa 23=F2+AJ249236.fa 24=F2+AJ249237.fa 25=F2+AY371158.fa 26=G+AF061641.fa 27=G+AF061642.fa 28=G+AF084936.fa 29=H+AF005496.fa 30=H+AF190127.fa 31=H+AF190128.fa 32=J+AF082394.fa 33=J+AF082395.fa 34=K+AJ249235.fa 35=K+AJ249239.fa 36=N+AJ006022.fa 37=N+AJ271370.fa 38=N+AY532635.fa 39=O+AJ302647.fa 40=O+AY169812.fa 41=O+L20571.fa 42=O+L20587.fa
8777	8779	11	1,3
8780	8782	9	1,7,12,14
8783	8799	24	8
8800	8801	7	8,31
8802	8802	5	8,31,37
8803	8803	5	12
8804	8804	6	2,18,28,32
8805	8805	8	41
8806	8807	8	38
8808	8828	34	4
8829	8842	20	1
8843	8844	7	31
8845	8845	6	5,11
8846	8846	7	1,6,9,29
8847	8847	7	7,10,39
8848	8848	8	3
8849	8849	7	3,4,28,36,37,38,41
8850	8850	9	27
8851	8851	10	31
8852	8853	10	19
8854	8854	9	36,42
8855	8855	9	2,29
8856	8856	9	14
8857	8865	20	1,5
8866	8866	11	1,5,37,41
8867	8869	10	1,5,34,37,41
8870	8870	10	38
8871	8871	9	4,15,20,38
8872	8872	10	8,16,19,24,27,32,33,35
8873	8874	9	8,10,11,12,14,16,18,19,24,27,32,33,35
8875	8876	9	3,7,28
8877	8877	9	41
8878	8880	12	1,34
8881	8881	10	4
8882	8882	9	2,4,6,26
8883	8883	9	27
8884	8884	8	17,23,25,27
8885	8885	7	17,23,25,27,29,30,37
8886	8888	10	7
8889	8889	7	7,15,18,23,27,31
8890	8890	7	1,2
8891	8891	9	1,29
8892	8900	19	4
8901	8903	10	1,2,4,5,6
8904	8904	8	6,9,27,28
8905	8905	7	6,9,11,23,27,28
8906	8906	7	41
8907	8907	10	21
8908	8908	9	16,18,21
8909	8909	8	16,18,19,20,21,29,30,38
8910	8910	7	3,7,9,10,12,16,18,19,20,21,26,29,30,38
8911	8911	8	7,13,42
8912	8913	9	1
8914	8914	9	8
8915	8915	9	13,15,34
8916	8916	8	13,15,17,28,29,32,33,34
8917	8917	7	13,15,17,27,28,29,32,33,34,39,42
8918	8918	8	12
8919	8919	7	12,26,36,38
8920	8920	8	42
8921	8921	8	2,4
8922	8922	8	1
8923	8923	9	41
8924	8924	9	8
8925	8925	8	8,30
8926	8926	9	39
8927	8928	8	12,39
8929	8929	7	19,20,35,42
8930	8930	9	2,4
8931	8931	8	1,2,4
8932	8933	9	39,41
8934	8934	9	21,30
8935	8935	8	21,30,31
8936	8936	8	25,40
8937	8937	9	4,21,34
8938	8938	8	2,4,12,21,22,29,30,32,33,34
8939	8942	11	9
8943	8943	7	9,27,35
8944	8944	18	6
8945	8945	17	6,25
8946	8951	19	1,13
8952	8956	13	1,13,22,24
8957	8961	14	2
8962	8962	9	2,41
8963	8963	9	26
8964	8964	8	26,34
8965	8965	8	32,33
8966	8986	32	1
8987	8989	11	1,3
8990	8991	9	7
8992	8992	7	7,12,30
8993	8993	7	30
8994	8994	22	40,42
8995	9002	21	39,40,41,42
9003	9004	16	23
9005	9005	19	4
9006	9007	23	3
9008	9029	45	1
9030	9070	58	2
9071	9079	32	24
9080	9109	41	25
9110	9110	11	25,28
9111	9112	10	25,28,29,31
9113	9117	14	4,8,9,15,17,18,22,23
9118	9119	9	4,5,8,9,15,17,18,22,23,24
9120	9120	7	4,5,6,8,9,15,17,18,19,21,22,23,24,34,35
9121	9121	7	26
9122	9122	6	26,31
9123	9123	5	2,6,16,26,31
9124	9124	6	3,13
9125	9125	6	2,4
9126	9126	7	26,36
9127	9127	7	3
9128	9128	9	29
9129	9130	10	31
9131	9131	9	3,11
9132	9132	8	2,3,4,11,36
9133	9133	8	32,33
9134	9134	9	5,6,27
9135	9135	9	12,24,26
9136	9142	42	1
9143	9171	37	8
9172	9172	8	8,25
9173	9173	8	36,37
9174	9174	7	6,7,24,29,30,31,36,37
9175	9175	7	5,16,20,31,32,39,42
9176	9178	11	28
9179	9181	26	3
9182	9190	23	3,4,6
9191	9191	14	3,4,6,21
9192	9193	13	3,4,5,6,7,9,21,22,27
9194	9196	20	12
9197	9203	23	8
9204	9205	17	39
9206	9210	17	4
9211	9214	12	4,26
9215	9215	8	4,8,14,26
9216	9216	7	4,8,10,14,23,26
9217	9217	6	4,8,10,14,21,23,26,36,38
9218	9218	7	1,7,41
9219	9220	9	38
9221	9227	17	19,22
9228	9228	10	16,18,19,22,24
9229	9229	9	16,17,18,19,22,24,29
9230	9231	9	27
9232	9232	8	8
9233	9233	7	2,3,7,8,10,14,25,26
9234	9234	8	14
9235	9235	9	38
9236	9236	8	33,36,38
9237	9237	9	6,30,35
9238	9238	8	2,6,7,10,30,32,35
9239	9240	9	18,19,22
9241	9241	8	2,4,6,26,35
9242	9242	7	2,4,6,26,35,39
9243	9243	7	14
9244	9246	13	1,3
9247	9249	10	1,2,3
9250	9250	7	1,2,3,5,39
9251	9251	7	14
9252	9252	7	33,37,38
9253	9254	9	40
9255	9256	9	16,30
9257	9257	8	24
9258	9260	10	2,28
9261	9261	7	1,2,3,5,10,15,28
9262	9262	8	36
9263	9263	9	9,26,34
9264	9264	8	9,26,31,34
9265	9265	9	12
9266	9266	9	23
9267	9267	8	23,39
9268	9268	9	33
9269	9269	8	2,28,32,33
9270	9270	7	2,6,7,10,20,26,27,28,32,33,40
9271	9271	8	13
9272	9272	8	17
9273	9274	7	1,8,17
9275	9275	6	12,15
9276	9276	9	6
9277	9277	8	6,13,23,29
9278	9278	9	10
9279	9279	8	10,16,26,31,32
9280	9280	10	9,11,13,14,21,24
9281	9284	23	1
9285	9298	23	3,4
9299	9300	10	22
9301	9301	8	8,11,13,14,22,23
9302	9302	9	33
9303	9303	8	28,33
9304	9304	7	28,33,42
9305	9307	10	2
9308	9308	8	9,12,17,18,19,20,24,31
9309	9309	7	3,4,9,12,15,17,18,19,20,24,30,31
9310	9310	27	13
9311	9313	26	13,34
9314	9347	42	1
9348	9349	9	7,16
9350	9350	9	8
9351	9352	9	13
9353	9353	9	11
9354	9355	9	26
9356	9356	8	28
9357	9357	7	6,28
9358	9358	6	6,7,16,19,20,28,35
9359	9359	8	10,31
9360	9360	8	37,38
9361	9361	8	22
9362	9362	9	8,15,17,29,32,33
9363	9364	26	2
9365	9385	29	16
9386	9386	10	26
9387	9388	9	26,35
9389	9389	12	9
9390	9406	35	2
9407	9408	18	2,6
9409	9414	22	31
9415	9433	93	4
9434	9461	79	2
9462	9467	70	32
9468	9508	64	32,33
9509	9530	34	4
9531	9532	12	4,11,12,13,14,22
9533	9535	11	27,28,37
9536	9536	8	27,28,37,38
9537	9537	7	2,7,27,28,29,36,37,38
9538	9541	11	3
9542	9542	8	14,25,34,35
9543	9543	7	14,15,24,25,34,35,37
9544	9545	27	32,33
9546	9546	25	7,10,32,33
9547	9562	24	7,8,10,32,33
9563	9564	10	18
9565	9565	8	18,34,35,41
9566	9566	7	18,21,23,25,31,34,35,41
9567	9567	8	12,13,18,20
9568	9568	8	21
9569	9569	8	6,39
9570	9570	7	2,6,24,39
9571	9571	8	1,25
9572	9573	38	7,8,10,32,33
9574	9606	42	5
9607	9609	10	34
9610	9610	8	2,20
9611	9670	67	1,28
9671	9671	8	29
9672	9672	7	1,8,12,14,19,25,26,27,29,31,37
9673	9673	6	1,5,6,7,8,12,13,14,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,34,35,36,37,39,40,41
9674	9674	6	27,33
9675	9676	5	4,5,17,19,23,24,25,27,33,35
9677	9678	9	41
9679	9680	10	1
9681	9682	9	17
9683	9683	9	14
9684	9684	9	2,7,8,16,20,22,29
9685	9685	14	28,37
9686	9686	13	12,28,36,37,38
9687	9688	12	12,28,36,37,38,41
9689	9689	10	12,27,28,36,37,38,41
9690	9690	9	1,12,27,28,33,36,37,38,41
9691	9691	8	1,11,12,13,27,28,33,36,37,38,41
9692	9692	7	1,2,3,4,10,11,12,13,15,26,27,28,30,33,36,37,38,40,41,42
9693	9693	6	1,2,3,4,7,8,9,10,11,12,13,14,15,16,23,26,27,28,30,31,32,33,36,37,38,39,40,41,42
9694	9698	5	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
